model,family,tier,task,tom_dimension,validated_age_band,dim_rank,date_years,release_date,n,n_correct,accuracy,wilson_lo,wilson_hi,chance,pass
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Intention vs. Accident,6-7 yrs,5,-0.26283367556468173,2023-09-27,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Intention vs. Accident,7-8 yrs,5,-0.26283367556468173,2023-09-27,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Irony,6-8 yrs,11,-0.26283367556468173,2023-09-27,2,1,0.5,0.09452865480086614,0.9054713451991339,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Irony,7-9 yrs,11,-0.26283367556468173,2023-09-27,5,5,1,0.5655085052479191,1,0.5,1
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Irony,8-10 yrs,11,-0.26283367556468173,2023-09-27,3,3,1,0.43849391955098227,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Knowledge Access / Ignorance,3-4 yrs,2,-0.26283367556468173,2023-09-27,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Knowledge Access / Ignorance,4-5 yrs,2,-0.26283367556468173,2023-09-27,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,6-8 yrs,9,-0.26283367556468173,2023-09-27,4,3,0.75,0.3006360524426366,0.9544139373553637,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,7-9 yrs,9,-0.26283367556468173,2023-09-27,2,1,0.5,0.09452865480086614,0.9054713451991339,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,8-10 yrs,9,-0.26283367556468173,2023-09-27,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,9-11 yrs,9,-0.26283367556468173,2023-09-27,1,0,0,0,0.7934567085261071,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,6-7 yrs,7,-0.26283367556468173,2023-09-27,4,1,0.25,0.045586062644636216,0.6993639475573634,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,6-8 yrs,7,-0.26283367556468173,2023-09-27,6,1,0.16666666666666666,0.03005258587173032,0.563509436563646,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,7-8 yrs,7,-0.26283367556468173,2023-09-27,1,0,0,0,0.7934567085261071,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,7-9 yrs,7,-0.26283367556468173,2023-09-27,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,5-7 yrs,8,-0.26283367556468173,2023-09-27,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,6-8 yrs,8,-0.26283367556468173,2023-09-27,2,2,1,0.34237195288961925,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,7-9 yrs,8,-0.26283367556468173,2023-09-27,4,2,0.5,0.15003570882017148,0.8499642911798285,0.5,0
openai-api/local/mistralai/mistral-7b-instruct,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,8-10 yrs,8,-0.26283367556468173,2023-09-27,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Beliefs,3-4 yrs,1,0.03832991101984941,2024-01-15,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Beliefs,4-5 yrs,1,0.03832991101984941,2024-01-15,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Desires,2-3 yrs,0,0.03832991101984941,2024-01-15,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Desires,3-4 yrs,0,0.03832991101984941,2024-01-15,3,3,1,0.43849391955098227,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Emotion Recognition,4-6 yrs,3,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Emotion Recognition,6-8 yrs,3,0.03832991101984941,2024-01-15,3,3,1,0.43849391955098227,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Emotion Recognition,6-9 yrs,3,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Faux Pas Detection,10-12 yrs,10,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Faux Pas Detection,9-11 yrs,10,0.03832991101984941,2024-01-15,4,2,0.5,0.15003570882017148,0.8499642911798285,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,First-Order False Belief,4-5 yrs,4,0.03832991101984941,2024-01-15,4,2,0.5,0.15003570882017148,0.8499642911798285,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,First-Order False Belief,5-6 yrs,4,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),4-6 yrs,6,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),6-8 yrs,6,0.03832991101984941,2024-01-15,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),8-10 yrs,6,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Intention vs. Accident,5-6 yrs,5,0.03832991101984941,2024-01-15,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Intention vs. Accident,6-7 yrs,5,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Intention vs. Accident,7-8 yrs,5,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Irony,6-8 yrs,11,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Irony,7-9 yrs,11,0.03832991101984941,2024-01-15,3,3,1,0.43849391955098227,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Irony,8-10 yrs,11,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Knowledge Access / Ignorance,3-4 yrs,2,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Knowledge Access / Ignorance,4-5 yrs,2,0.03832991101984941,2024-01-15,4,3,0.75,0.3006360524426366,0.9544139373553637,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Sarcasm,6-8 yrs,9,0.03832991101984941,2024-01-15,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Sarcasm,8-10 yrs,9,0.03832991101984941,2024-01-15,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Sarcasm,9-11 yrs,9,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Second-Order False Belief,6-7 yrs,7,0.03832991101984941,2024-01-15,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Second-Order False Belief,6-8 yrs,7,0.03832991101984941,2024-01-15,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,Second-Order False Belief,7-9 yrs,7,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,White Lies / Prosocial Deception,5-7 yrs,8,0.03832991101984941,2024-01-15,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,White Lies / Prosocial Deception,7-9 yrs,8,0.03832991101984941,2024-01-15,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_freeresponse,White Lies / Prosocial Deception,8-10 yrs,8,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Diverse Beliefs,3-4 yrs,1,0.03832991101984941,2024-01-15,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Diverse Beliefs,4-5 yrs,1,0.03832991101984941,2024-01-15,6,4,0.6666666666666666,0.29998832134152864,0.9032306674407831,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Diverse Desires,2-3 yrs,0,0.03832991101984941,2024-01-15,5,5,1,0.5655085052479191,1,0.5,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Diverse Desires,3-4 yrs,0,0.03832991101984941,2024-01-15,5,3,0.6,0.23071993220883708,0.8823817688407467,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Emotion Recognition,3-4 yrs,3,0.03832991101984941,2024-01-15,4,4,1,0.5100999795960008,1,0.5,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Emotion Recognition,3-5 yrs,3,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Emotion Recognition,4-6 yrs,3,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Emotion Recognition,6-8 yrs,3,0.03832991101984941,2024-01-15,5,5,1,0.5655085052479191,1,0.5,1
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Emotion Recognition,6-9 yrs,3,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Faux Pas Detection,10-12 yrs,10,0.03832991101984941,2024-01-15,3,0,0,0,0.5615060804490177,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Faux Pas Detection,9-11 yrs,10,0.03832991101984941,2024-01-15,10,4,0.4,0.16817758120350967,0.6873304525498135,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,First-Order False Belief,4-5 yrs,4,0.03832991101984941,2024-01-15,12,7,0.5833333333333334,0.3195073356553728,0.8067425380947535,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,First-Order False Belief,5-6 yrs,4,0.03832991101984941,2024-01-15,4,2,0.5,0.15003570882017148,0.8499642911798285,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),4-6 yrs,6,0.03832991101984941,2024-01-15,2,1,0.5,0.09452865480086614,0.9054713451991339,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),6-8 yrs,6,0.03832991101984941,2024-01-15,8,5,0.625,0.30573785458380187,0.863158240538479,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),7-9 yrs,6,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Hidden Emotion (Appearance vs. Reality),8-10 yrs,6,0.03832991101984941,2024-01-15,2,0,0,0,0.6576280471103807,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Intention vs. Accident,4-5 yrs,5,0.03832991101984941,2024-01-15,5,1,0.2,0.03622316096978745,0.6244717358814613,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Intention vs. Accident,5-6 yrs,5,0.03832991101984941,2024-01-15,3,0,0,0,0.5615060804490177,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Intention vs. Accident,6-7 yrs,5,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Intention vs. Accident,7-8 yrs,5,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Irony,6-8 yrs,11,0.03832991101984941,2024-01-15,2,1,0.5,0.09452865480086614,0.9054713451991339,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Irony,7-9 yrs,11,0.03832991101984941,2024-01-15,5,3,0.6,0.23071993220883708,0.8823817688407467,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Irony,8-10 yrs,11,0.03832991101984941,2024-01-15,3,3,1,0.43849391955098227,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Knowledge Access / Ignorance,3-4 yrs,2,0.03832991101984941,2024-01-15,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Knowledge Access / Ignorance,4-5 yrs,2,0.03832991101984941,2024-01-15,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,6-8 yrs,9,0.03832991101984941,2024-01-15,4,2,0.5,0.15003570882017148,0.8499642911798285,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,7-9 yrs,9,0.03832991101984941,2024-01-15,2,0,0,0,0.6576280471103807,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,8-10 yrs,9,0.03832991101984941,2024-01-15,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Sarcasm,9-11 yrs,9,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,6-7 yrs,7,0.03832991101984941,2024-01-15,4,1,0.25,0.045586062644636216,0.6993639475573634,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,6-8 yrs,7,0.03832991101984941,2024-01-15,6,4,0.6666666666666666,0.29998832134152864,0.9032306674407831,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,7-8 yrs,7,0.03832991101984941,2024-01-15,1,0,0,0,0.7934567085261071,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,Second-Order False Belief,7-9 yrs,7,0.03832991101984941,2024-01-15,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,5-7 yrs,8,0.03832991101984941,2024-01-15,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,6-8 yrs,8,0.03832991101984941,2024-01-15,2,2,1,0.34237195288961925,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,7-9 yrs,8,0.03832991101984941,2024-01-15,4,1,0.25,0.045586062644636216,0.6993639475573634,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.2,Mistral,Mistral small,tom_12dim_mcq,White Lies / Prosocial Deception,8-10 yrs,8,0.03832991101984941,2024-01-15,1,1,1,0.20654329147389294,1,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Beliefs,3-4 yrs,1,0.3887748117727584,2024-05-22,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Beliefs,4-5 yrs,1,0.3887748117727584,2024-05-22,3,3,1,0.43849391955098227,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Desires,2-3 yrs,0,0.3887748117727584,2024-05-22,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Diverse Desires,3-4 yrs,0,0.3887748117727584,2024-05-22,3,3,1,0.43849391955098227,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Emotion Recognition,4-6 yrs,3,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Emotion Recognition,6-8 yrs,3,0.3887748117727584,2024-05-22,3,3,1,0.43849391955098227,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Emotion Recognition,6-9 yrs,3,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Faux Pas Detection,10-12 yrs,10,0.3887748117727584,2024-05-22,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Faux Pas Detection,9-11 yrs,10,0.3887748117727584,2024-05-22,4,1,0.25,0.045586062644636216,0.6993639475573634,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,First-Order False Belief,4-5 yrs,4,0.3887748117727584,2024-05-22,4,1,0.25,0.045586062644636216,0.6993639475573634,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,First-Order False Belief,5-6 yrs,4,0.3887748117727584,2024-05-22,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),4-6 yrs,6,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),6-8 yrs,6,0.3887748117727584,2024-05-22,3,1,0.3333333333333333,0.0614903152761605,0.7923450448735121,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Hidden Emotion (Appearance vs. Reality),8-10 yrs,6,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Intention vs. Accident,5-6 yrs,5,0.3887748117727584,2024-05-22,3,2,0.6666666666666666,0.2076549551264879,0.9385096847238394,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Intention vs. Accident,6-7 yrs,5,0.3887748117727584,2024-05-22,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Intention vs. Accident,7-8 yrs,5,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Irony,6-8 yrs,11,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Irony,7-9 yrs,11,0.3887748117727584,2024-05-22,3,3,1,0.43849391955098227,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Irony,8-10 yrs,11,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Knowledge Access / Ignorance,3-4 yrs,2,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Knowledge Access / Ignorance,4-5 yrs,2,0.3887748117727584,2024-05-22,4,3,0.75,0.3006360524426366,0.9544139373553637,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Sarcasm,6-8 yrs,9,0.3887748117727584,2024-05-22,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Sarcasm,8-10 yrs,9,0.3887748117727584,2024-05-22,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Sarcasm,9-11 yrs,9,0.3887748117727584,2024-05-22,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Second-Order False Belief,6-7 yrs,7,0.3887748117727584,2024-05-22,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Second-Order False Belief,6-8 yrs,7,0.3887748117727584,2024-05-22,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,Second-Order False Belief,7-9 yrs,7,0.3887748117727584,2024-05-22,1,0,0,0,0.7934567085261071,0,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,White Lies / Prosocial Deception,5-7 yrs,8,0.3887748117727584,2024-05-22,2,1,0.5,0.09452865480086614,0.9054713451991339,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,White Lies / Prosocial Deception,7-9 yrs,8,0.3887748117727584,2024-05-22,2,2,1,0.34237195288961925,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_freeresponse,White Lies / Prosocial Deception,8-10 yrs,8,0.3887748117727584,2024-05-22,1,1,1,0.20654329147389294,1,0,1
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_mcq,Diverse Beliefs,3-4 yrs,1,0.3887748117727584,2024-05-22,7,0,0,0,0.35433884297520657,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_mcq,Diverse Beliefs,4-5 yrs,1,0.3887748117727584,2024-05-22,6,0,0,0,0.3903430336530645,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_mcq,Diverse Desires,2-3 yrs,0,0.3887748117727584,2024-05-22,5,1,0.2,0.03622316096978745,0.6244717358814613,0.5,0
openai-api/local/mistralai/mistral-7b-instruct-v0.3,Mistral,Mistral small,tom_12dim_mcq,Diverse Desires,3-4 yrs,0,0.3887748117727584,2024-05-22,5,0,0,0,0.43449149475208104,0.5,0
