model,family,tier,task,created,log_file,item_id,correct,tom_dimension,tom_construct,validated_age_band,age_lo,age_hi,age_mid,dim_rank,literature_basis,date_years,release_date,params_b,log_params
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FOFB_FR_01,0,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FOFB_FR_02,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FOFB_FR_03,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FOFB_FR_04,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FOFB_FR_05,0,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FP_FR_01,0,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FP_FR_02,0,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FP_FR_03,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FP_FR_04,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,FP_FR_05,1,Faux Pas Detection,Pragmatic understanding,10-12 yrs,10.0,12.0,11.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,HE_FR_01,1,Hidden Emotion (Appearance vs. Reality),Emotion recognition,4-6 yrs,4.0,6.0,5.0,6,"Harris, Donnelly, Guz & Pitt-Watson (1986) Display Rules; Gross & Ballif (1991)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,HE_FR_02,1,Hidden Emotion (Appearance vs. Reality),Emotion recognition,6-8 yrs,6.0,8.0,7.0,6,"Harris, Donnelly, Guz & Pitt-Watson (1986) Display Rules; Gross & Ballif (1991)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,HE_FR_03,1,Hidden Emotion (Appearance vs. Reality),Emotion recognition,6-8 yrs,6.0,8.0,7.0,6,"Harris, Donnelly, Guz & Pitt-Watson (1986) Display Rules; Gross & Ballif (1991)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,HE_FR_04,1,Hidden Emotion (Appearance vs. Reality),Emotion recognition,8-10 yrs,8.0,10.0,9.0,6,"Harris, Donnelly, Guz & Pitt-Watson (1986) Display Rules; Gross & Ballif (1991)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,HE_FR_05,0,Hidden Emotion (Appearance vs. Reality),Emotion recognition,6-8 yrs,6.0,8.0,7.0,6,"Harris, Donnelly, Guz & Pitt-Watson (1986) Display Rules; Gross & Ballif (1991)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IA_FR_01,1,Intention vs. Accident,Desire / intention inference,7-8 yrs,7.0,8.0,7.5,5,Piaget (1932) intentionality in moral judgment; Nunner-Winkler & Sodian (1988),0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IA_FR_02,1,Intention vs. Accident,Desire / intention inference,5-6 yrs,5.0,6.0,5.5,5,Piaget (1932) intentionality in moral judgment; Nunner-Winkler & Sodian (1988),0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IA_FR_03,1,Intention vs. Accident,Desire / intention inference,6-7 yrs,6.0,7.0,6.5,5,Piaget (1932) intentionality in moral judgment; Nunner-Winkler & Sodian (1988),0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IA_FR_04,1,Intention vs. Accident,Desire / intention inference,5-6 yrs,5.0,6.0,5.5,5,Piaget (1932) intentionality in moral judgment; Nunner-Winkler & Sodian (1988),0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IA_FR_05,1,Intention vs. Accident,Desire / intention inference,5-6 yrs,5.0,6.0,5.5,5,Piaget (1932) intentionality in moral judgment; Nunner-Winkler & Sodian (1988),0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IRO_FR_01,1,Irony,Pragmatic understanding,7-9 yrs,7.0,9.0,8.0,11,"Situational/verbal irony comprehension (Hancock, Dunham & Purdy 2000; Colston 2000)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IRO_FR_02,1,Irony,Pragmatic understanding,7-9 yrs,7.0,9.0,8.0,11,"Situational/verbal irony comprehension (Hancock, Dunham & Purdy 2000; Colston 2000)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IRO_FR_03,1,Irony,Pragmatic understanding,6-8 yrs,6.0,8.0,7.0,11,"Situational/verbal irony comprehension (Hancock, Dunham & Purdy 2000; Colston 2000)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IRO_FR_04,0,Irony,Pragmatic understanding,8-10 yrs,8.0,10.0,9.0,11,"Situational/verbal irony comprehension (Hancock, Dunham & Purdy 2000; Colston 2000)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,IRO_FR_05,1,Irony,Pragmatic understanding,7-9 yrs,7.0,9.0,8.0,11,"Situational/verbal irony comprehension (Hancock, Dunham & Purdy 2000; Colston 2000)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,KA_FR_01,1,Knowledge Access / Ignorance,Knowledge access,3-4 yrs,3.0,4.0,3.5,2,"Wimmer, Hogrefe & Perner (1988) Seeing-Leads-to-Knowing; Pratt & Bryant (1990)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,KA_FR_02,1,Knowledge Access / Ignorance,Knowledge access,4-5 yrs,4.0,5.0,4.5,2,"Wimmer, Hogrefe & Perner (1988) Seeing-Leads-to-Knowing; Pratt & Bryant (1990)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,KA_FR_03,1,Knowledge Access / Ignorance,Knowledge access,4-5 yrs,4.0,5.0,4.5,2,"Wimmer, Hogrefe & Perner (1988) Seeing-Leads-to-Knowing; Pratt & Bryant (1990)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,KA_FR_04,1,Knowledge Access / Ignorance,Knowledge access,4-5 yrs,4.0,5.0,4.5,2,"Wimmer, Hogrefe & Perner (1988) Seeing-Leads-to-Knowing; Pratt & Bryant (1990)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,KA_FR_05,0,Knowledge Access / Ignorance,Knowledge access,4-5 yrs,4.0,5.0,4.5,2,"Wimmer, Hogrefe & Perner (1988) Seeing-Leads-to-Knowing; Pratt & Bryant (1990)",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SAR_FR_01,0,Sarcasm,Pragmatic understanding,6-8 yrs,6.0,8.0,7.0,9,Winner & Leekam (1991); Filippova & Astington (2008) sarcasm comprehension,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SAR_FR_02,1,Sarcasm,Pragmatic understanding,6-8 yrs,6.0,8.0,7.0,9,Winner & Leekam (1991); Filippova & Astington (2008) sarcasm comprehension,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SAR_FR_03,1,Sarcasm,Pragmatic understanding,8-10 yrs,8.0,10.0,9.0,9,Winner & Leekam (1991); Filippova & Astington (2008) sarcasm comprehension,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SAR_FR_04,0,Sarcasm,Pragmatic understanding,8-10 yrs,8.0,10.0,9.0,9,Winner & Leekam (1991); Filippova & Astington (2008) sarcasm comprehension,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SAR_FR_05,1,Sarcasm,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,9,Winner & Leekam (1991); Filippova & Astington (2008) sarcasm comprehension,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SOFB_FR_01,1,Second-Order False Belief,Belief reasoning,6-7 yrs,6.0,7.0,6.5,7,Perner & Wimmer (1985) Ice-Cream Van task,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SOFB_FR_02,0,Second-Order False Belief,Belief reasoning,6-7 yrs,6.0,7.0,6.5,7,Perner & Wimmer (1985) Ice-Cream Van task,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SOFB_FR_03,1,Second-Order False Belief,Belief reasoning,6-8 yrs,6.0,8.0,7.0,7,Perner & Wimmer (1985) Ice-Cream Van task,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SOFB_FR_04,1,Second-Order False Belief,Belief reasoning,6-8 yrs,6.0,8.0,7.0,7,Perner & Wimmer (1985) Ice-Cream Van task,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,SOFB_FR_05,1,Second-Order False Belief,Belief reasoning,7-9 yrs,7.0,9.0,8.0,7,Perner & Wimmer (1985) Ice-Cream Van task,0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,WL_FR_01,0,White Lies / Prosocial Deception,Deception,5-7 yrs,5.0,7.0,6.0,8,"Talwar & Lee (2002); Talwar, Murphy & Lee (2007) prosocial lie-telling",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,WL_FR_02,0,White Lies / Prosocial Deception,Deception,8-10 yrs,8.0,10.0,9.0,8,"Talwar & Lee (2002); Talwar, Murphy & Lee (2007) prosocial lie-telling",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,WL_FR_03,1,White Lies / Prosocial Deception,Deception,7-9 yrs,7.0,9.0,8.0,8,"Talwar & Lee (2002); Talwar, Murphy & Lee (2007) prosocial lie-telling",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,WL_FR_04,1,White Lies / Prosocial Deception,Deception,7-9 yrs,7.0,9.0,8.0,8,"Talwar & Lee (2002); Talwar, Murphy & Lee (2007) prosocial lie-telling",0.7173169062286106,2024-09-19,7,0.8450980400142568
openrouter/qwen/qwen-2.5-7b-instruct,Qwen,Qwen small,tom_12dim_freeresponse,2026-07-25T22:16:34+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-34-00-00_tom-12dim-freeresponse_H8iW5pwgi74zyXVsw2mKiZ.eval,WL_FR_05,0,White Lies / Prosocial Deception,Deception,5-7 yrs,5.0,7.0,6.0,8,"Talwar & Lee (2002); Talwar, Murphy & Lee (2007) prosocial lie-telling",0.7173169062286106,2024-09-19,7,0.8450980400142568
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_01,1,Diverse Beliefs,Belief reasoning,3-4 yrs,3.0,4.0,3.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_02,1,Diverse Beliefs,Belief reasoning,3-4 yrs,3.0,4.0,3.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
openai/gpt-4o-2024-08-06,GPT,GPT standard,tom_12dim_mcq,2026-07-25T22:16:26+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T22-16-26-00-00_tom-12dim-mcq_U5RcFfdk2sZEnAa66doDau.eval,DBEL_03,1,Diverse Beliefs,Belief reasoning,3-4 yrs,3.0,4.0,3.5,1,Wellman & Liu (2004) ToM Scale - Diverse Beliefs task,0.5968514715947981,2024-08-06,200,2.3010299956639813
