model,tom_dimension,accuracy,dim_rank,age_mid,family,tier,date_years,params_b,log_params,mean_acc,coherence,coherence_resid
openai-api/local/qwen/qwen3-8b,Faux Pas Detection,0.8,10,10.5,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,First-Order False Belief,0.9411764705882353,4,5,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,Hidden Emotion (Appearance vs. Reality),1,6,7.25,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,Intention vs. Accident,1,5,6,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,Irony,1,11,8,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,Knowledge Access / Ignorance,1,2,4,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,Sarcasm,0.9333333333333333,9,8.5,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,Second-Order False Belief,1,7,7.25,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai-api/local/qwen/qwen3-8b,White Lies / Prosocial Deception,0.9333333333333333,8,7.5,Qwen,Qwen small,1.325119780971937,8,0.9030899869919435,0.9565217391304348,0.022730166446743978,0.003226348885084796
openai/gpt-4o-2024-08-06,Diverse Beliefs,0.9333333333333333,1,4,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Diverse Desires,0.9333333333333333,0,3,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Emotion Recognition,1,3,5.4,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Faux Pas Detection,0.8,10,10.5,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,First-Order False Belief,1,4,5,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Hidden Emotion (Appearance vs. Reality),0.8666666666666667,6,7.25,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Intention vs. Accident,1,5,6,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Irony,1,11,8,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Knowledge Access / Ignorance,0.9333333333333333,2,4,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Sarcasm,1,9,8.5,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,Second-Order False Belief,0.8666666666666667,7,7.25,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-2024-08-06,White Lies / Prosocial Deception,0.9333333333333333,8,7.5,GPT,GPT standard,0.5968514715947981,200,2.3010299956639813,0.9402173913043478,0.01058179194542829,-0.011602628160762286
openai/gpt-4o-mini,Diverse Beliefs,0.9333333333333333,1,4,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Diverse Desires,0.8666666666666667,0,3,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Emotion Recognition,0.9411764705882353,3,5.4,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Faux Pas Detection,0.7333333333333333,10,10.5,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,First-Order False Belief,0.8823529411764706,4,5,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Hidden Emotion (Appearance vs. Reality),1,6,7.25,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Intention vs. Accident,0.9333333333333333,5,6,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Irony,0.9333333333333333,11,8,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Knowledge Access / Ignorance,0.9333333333333333,2,4,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Sarcasm,0.8666666666666667,9,8.5,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,Second-Order False Belief,0.8666666666666667,7,7.25,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/gpt-4o-mini,White Lies / Prosocial Deception,0.8666666666666667,8,7.5,GPT,GPT mini,0.5448323066392882,8,0.9030899869919435,0.8967391304347826,0.03053213571930151,0.0011994421610272618
openai/o1,Diverse Beliefs,0.9333333333333333,1,4,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Diverse Desires,0.9333333333333333,0,3,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Emotion Recognition,0.9411764705882353,3,5.4,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Faux Pas Detection,0.8,10,10.5,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,First-Order False Belief,1,4,5,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Hidden Emotion (Appearance vs. Reality),1,6,7.25,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Intention vs. Accident,0.8666666666666667,5,6,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Irony,1,11,8,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Knowledge Access / Ignorance,0.9333333333333333,2,4,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Sarcasm,1,9,8.5,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,Second-Order False Belief,1,7,7.25,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o1,White Lies / Prosocial Deception,0.9333333333333333,8,7.5,GPT,GPT reasoning,0.9609856262833676,200,2.3010299956639813,0.9456521739130435,-0.004364732118742827,-0.025655618043422937
openai/o3-mini,Diverse Beliefs,0.9333333333333333,1,4,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Diverse Desires,0.9333333333333333,0,3,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Emotion Recognition,0.9411764705882353,3,5.4,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Faux Pas Detection,0.7333333333333333,10,10.5,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,First-Order False Belief,1,4,5,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Hidden Emotion (Appearance vs. Reality),0.9333333333333333,6,7.25,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Intention vs. Accident,0.8666666666666667,5,6,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Irony,1,11,8,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Knowledge Access / Ignorance,0.8,2,4,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Sarcasm,1,9,8.5,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,Second-Order False Belief,0.8666666666666667,7,7.25,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o3-mini,White Lies / Prosocial Deception,0.8666666666666667,8,7.5,GPT,GPT reasoning mini,1.0841889117043122,70,1.845098040014257,0.907608695652174,0.003764176010165321,-0.023781449185087997
openai/o4-mini,Diverse Beliefs,0.8666666666666667,1,4,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Diverse Desires,0.9333333333333333,0,3,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Emotion Recognition,1,3,5.4,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Faux Pas Detection,0.7333333333333333,10,10.5,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,First-Order False Belief,0.9411764705882353,4,5,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Hidden Emotion (Appearance vs. Reality),1,6,7.25,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Intention vs. Accident,0.9333333333333333,5,6,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Irony,0.9333333333333333,11,8,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Knowledge Access / Ignorance,0.8666666666666667,2,4,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Sarcasm,1,9,8.5,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,Second-Order False Belief,0.8666666666666667,7,7.25,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
openai/o4-mini,White Lies / Prosocial Deception,0.9333333333333333,8,7.5,GPT,GPT reasoning mini,1.2895277207392195,70,1.845098040014257,0.9184782608695652,0.015074696545284823,-0.01068386028694759
