effect,term,estimate,std.error,statistic,p.value,conf.low,conf.high,family,model_label
fixed,date_c:tasktom_12dim_mcq,0.004815628914386409,0.0037668702977286203,-6.821487740026143,9.010246010935974e-12,0.0010395085794613953,0.02230888931488194,Mistral,M3_date_x_task
fixed,(Intercept),2.7966663396120017,0.4029763183310949,7.1373183999233225,9.516922738842374e-13,2.1085776795774476,3.709297831838079,Qwen,M3_date_x_task
fixed,date_c,0.07372009403123642,0.0352858573289864,-5.447612040643281,5.105055773391073e-8,0.028851030472856098,0.18836943342760046,Qwen,M3_date_x_task
fixed,tasktom_12dim_mcq,1.4022692513553714,0.2486673123018053,1.9065463668323024,0.05657935596639205,0.9905720674363692,1.9850741989785268,Qwen,M3_date_x_task
fixed,date_c:tasktom_12dim_mcq,1.1519277291702572,0.6719050198471356,0.24248219029954296,0.8084065552321376,0.36722313292202435,3.6134365574216303,Qwen,M3_date_x_task
fixed,(Intercept),32.82353813521856,67.61922152360839,1.6946625157780277,0.0901394603357865,0.5789477106331434,1860.9360326097628,ALL,M4_date_x_family
fixed,date_c,0.01974845704471433,0.20841198715738296,-0.3718901862262018,0.7099746122042458,2.053630281090353e-11,18990835.849959284,ALL,M4_date_x_family
fixed,familyMistral,0.0042837345901386254,0.013363184611740409,-1.7480043783595578,0.08046326926797533,9.472934317604379e-6,1.937138105628792,ALL,M4_date_x_family
fixed,familyQwen,0.17227746873247343,0.42646468121937203,-0.7104353448993026,0.47743421157984817,0.0013462308563071974,22.046386839090363,ALL,M4_date_x_family
fixed,date_c:familyMistral,62.803117235662654,746.3193163485472,0.3483833199104455,0.7275523276421069,4.816686295970004e-9,818868261737.6246,ALL,M4_date_x_family
fixed,date_c:familyQwen,0.09404194745542917,1.0769906876300719,-0.20642380248235634,0.8364598794966054,1.679421267688097e-11,526603303.8502761,ALL,M4_date_x_family
